episode,source,target
104,IRIDIUM 129,IRIDIUM 152
105,IRIDIUM 152,IRIDIUM 166
106,IRIDIUM 156,IRIDIUM 112
107,IRIDIUM 168,IRIDIUM 173
108,IRIDIUM 167,IRIDIUM 152
109,IRIDIUM 166,IRIDIUM 152
110,IRIDIUM 171,IRIDIUM 149
111,IRIDIUM 103,IRIDIUM 150
112,IRIDIUM 144,IRIDIUM 152
113,IRIDIUM 171,IRIDIUM 149
114,IRIDIUM 144,IRIDIUM 152
115,IRIDIUM 144,IRIDIUM 152
116,IRIDIUM 166,IRIDIUM 152
117,IRIDIUM 168,IRIDIUM 173
118,IRIDIUM 143,IRIDIUM 112
119,IRIDIUM 168,IRIDIUM 173
120,IRIDIUM 135,IRIDIUM 149
121,IRIDIUM 167,IRIDIUM 152
122,IRIDIUM 156,IRIDIUM 112
123,IRIDIUM 112,IRIDIUM 141
124,IRIDIUM 144,IRIDIUM 152
125,IRIDIUM 152,IRIDIUM 171
126,IRIDIUM 152,IRIDIUM 166
127,IRIDIUM 168,IRIDIUM 173
128,IRIDIUM 156,IRIDIUM 112
129,IRIDIUM 112,IRIDIUM 141
130,IRIDIUM 173,IRIDIUM 141
131,IRIDIUM 120,IRIDIUM 150
132,IRIDIUM 173,IRIDIUM 141
133,IRIDIUM 112,IRIDIUM 141
134,IRIDIUM 168,IRIDIUM 173
135,IRIDIUM 166,IRIDIUM 152
136,IRIDIUM 166,IRIDIUM 152
137,IRIDIUM 152,IRIDIUM 171
138,IRIDIUM 168,IRIDIUM 112
139,IRIDIUM 111,IRIDIUM 112
140,IRIDIUM 152,IRIDIUM 166
141,IRIDIUM 120,IRIDIUM 150
142,IRIDIUM 152,IRIDIUM 171
143,IRIDIUM 143,IRIDIUM 112
144,IRIDIUM 171,IRIDIUM 149
145,IRIDIUM 144,IRIDIUM 152
146,IRIDIUM 167,IRIDIUM 152
147,IRIDIUM 168,IRIDIUM 173
148,IRIDIUM 112,IRIDIUM 141
149,IRIDIUM 152,IRIDIUM 166
150,IRIDIUM 112,IRIDIUM 141
151,IRIDIUM 168,IRIDIUM 173
152,IRIDIUM 168,IRIDIUM 173
153,IRIDIUM 168,IRIDIUM 173
154,IRIDIUM 152,IRIDIUM 166
155,IRIDIUM 168,IRIDIUM 112
156,IRIDIUM 156,IRIDIUM 112
157,IRIDIUM 166,IRIDIUM 152
158,IRIDIUM 168,IRIDIUM 112
159,IRIDIUM 143,IRIDIUM 112
160,IRIDIUM 152,IRIDIUM 171
161,IRIDIUM 129,IRIDIUM 152
162,IRIDIUM 168,IRIDIUM 112
163,IRIDIUM 111,IRIDIUM 112
164,IRIDIUM 153,IRIDIUM 149
165,IRIDIUM 144,IRIDIUM 152
166,IRIDIUM 168,IRIDIUM 173
167,IRIDIUM 153,IRIDIUM 149
168,IRIDIUM 173,IRIDIUM 141
169,IRIDIUM 103,IRIDIUM 150
170,IRIDIUM 152,IRIDIUM 171
171,IRIDIUM 173,IRIDIUM 141
172,IRIDIUM 153,IRIDIUM 149
173,IRIDIUM 103,IRIDIUM 150
174,IRIDIUM 166,IRIDIUM 152
175,IRIDIUM 120,IRIDIUM 150
176,IRIDIUM 153,IRIDIUM 149
177,IRIDIUM 173,IRIDIUM 141
178,IRIDIUM 111,IRIDIUM 112
179,IRIDIUM 156,IRIDIUM 112
180,IRIDIUM 120,IRIDIUM 150
181,IRIDIUM 120,IRIDIUM 150
182,IRIDIUM 156,IRIDIUM 112
183,IRIDIUM 156,IRIDIUM 112
184,IRIDIUM 167,IRIDIUM 152
185,IRIDIUM 152,IRIDIUM 166
186,IRIDIUM 152,IRIDIUM 129
187,IRIDIUM 129,IRIDIUM 152
188,IRIDIUM 156,IRIDIUM 112
189,IRIDIUM 166,IRIDIUM 152
190,IRIDIUM 143,IRIDIUM 112
191,IRIDIUM 129,IRIDIUM 152
192,IRIDIUM 152,IRIDIUM 171
193,IRIDIUM 120,IRIDIUM 150
194,IRIDIUM 112,IRIDIUM 141
195,IRIDIUM 120,IRIDIUM 150
196,IRIDIUM 152,IRIDIUM 166
197,IRIDIUM 111,IRIDIUM 112
198,IRIDIUM 152,IRIDIUM 171
199,IRIDIUM 152,IRIDIUM 171
200,IRIDIUM 112,IRIDIUM 141
201,IRIDIUM 171,IRIDIUM 149
202,IRIDIUM 112,IRIDIUM 141
203,IRIDIUM 152,IRIDIUM 129
204,IRIDIUM 112,IRIDIUM 141
205,IRIDIUM 167,IRIDIUM 152
206,IRIDIUM 120,IRIDIUM 150
207,IRIDIUM 166,IRIDIUM 152
208,IRIDIUM 143,IRIDIUM 112
209,IRIDIUM 152,IRIDIUM 171
210,IRIDIUM 153,IRIDIUM 149
211,IRIDIUM 156,IRIDIUM 112
212,IRIDIUM 144,IRIDIUM 152
213,IRIDIUM 111,IRIDIUM 112
214,IRIDIUM 171,IRIDIUM 149
215,IRIDIUM 168,IRIDIUM 112
216,IRIDIUM 135,IRIDIUM 149
217,IRIDIUM 103,IRIDIUM 150
218,IRIDIUM 153,IRIDIUM 149
219,IRIDIUM 167,IRIDIUM 152
220,IRIDIUM 153,IRIDIUM 149
221,IRIDIUM 171,IRIDIUM 149
222,IRIDIUM 112,IRIDIUM 141
223,IRIDIUM 135,IRIDIUM 149
224,IRIDIUM 152,IRIDIUM 171
225,IRIDIUM 144,IRIDIUM 152
226,IRIDIUM 111,IRIDIUM 112
227,IRIDIUM 120,IRIDIUM 150
228,IRIDIUM 144,IRIDIUM 152
229,IRIDIUM 144,IRIDIUM 152
230,IRIDIUM 168,IRIDIUM 173
231,IRIDIUM 152,IRIDIUM 166
232,IRIDIUM 134,IRIDIUM 112
233,IRIDIUM 152,IRIDIUM 166
234,IRIDIUM 111,IRIDIUM 112
235,IRIDIUM 156,IRIDIUM 112
236,IRIDIUM 112,IRIDIUM 141
237,IRIDIUM 152,IRIDIUM 129
238,IRIDIUM 152,IRIDIUM 171
239,IRIDIUM 152,IRIDIUM 171
240,IRIDIUM 112,IRIDIUM 141
241,IRIDIUM 171,IRIDIUM 149
242,IRIDIUM 153,IRIDIUM 149
243,IRIDIUM 152,IRIDIUM 171
244,IRIDIUM 152,IRIDIUM 129
245,IRIDIUM 168,IRIDIUM 173
246,IRIDIUM 144,IRIDIUM 152
247,IRIDIUM 135,IRIDIUM 149
248,IRIDIUM 112,IRIDIUM 141
249,IRIDIUM 167,IRIDIUM 152
250,IRIDIUM 156,IRIDIUM 112
251,IRIDIUM 168,IRIDIUM 112
252,IRIDIUM 143,IRIDIUM 112
253,IRIDIUM 166,IRIDIUM 152
254,IRIDIUM 153,IRIDIUM 149
255,IRIDIUM 153,IRIDIUM 149
256,IRIDIUM 171,IRIDIUM 149
257,IRIDIUM 143,IRIDIUM 112
258,IRIDIUM 152,IRIDIUM 166
259,IRIDIUM 112,IRIDIUM 141
260,IRIDIUM 111,IRIDIUM 112
261,IRIDIUM 120,IRIDIUM 150
262,IRIDIUM 168,IRIDIUM 173
263,IRIDIUM 120,IRIDIUM 150
264,IRIDIUM 135,IRIDIUM 149
265,IRIDIUM 143,IRIDIUM 112
266,IRIDIUM 152,IRIDIUM 129
267,IRIDIUM 152,IRIDIUM 171
268,IRIDIUM 112,IRIDIUM 141
269,IRIDIUM 120,IRIDIUM 150
270,IRIDIUM 171,IRIDIUM 149
271,IRIDIUM 103,IRIDIUM 150
272,IRIDIUM 152,IRIDIUM 171
273,IRIDIUM 152,IRIDIUM 171
274,IRIDIUM 129,IRIDIUM 152
275,IRIDIUM 144,IRIDIUM 152
276,IRIDIUM 156,IRIDIUM 112
277,IRIDIUM 168,IRIDIUM 112
278,IRIDIUM 152,IRIDIUM 171
279,IRIDIUM 156,IRIDIUM 112
280,IRIDIUM 152,IRIDIUM 129
281,IRIDIUM 173,IRIDIUM 141
282,IRIDIUM 166,IRIDIUM 152
283,IRIDIUM 143,IRIDIUM 112
284,IRIDIUM 168,IRIDIUM 112
285,IRIDIUM 167,IRIDIUM 152
286,IRIDIUM 168,IRIDIUM 112
287,IRIDIUM 129,IRIDIUM 152
288,IRIDIUM 167,IRIDIUM 152
289,IRIDIUM 103,IRIDIUM 150
290,IRIDIUM 152,IRIDIUM 166
291,IRIDIUM 103,IRIDIUM 150
292,IRIDIUM 171,IRIDIUM 149
293,IRIDIUM 168,IRIDIUM 112
294,IRIDIUM 152,IRIDIUM 171
295,IRIDIUM 166,IRIDIUM 152
296,IRIDIUM 167,IRIDIUM 152
297,IRIDIUM 143,IRIDIUM 112
298,IRIDIUM 129,IRIDIUM 152
299,IRIDIUM 111,IRIDIUM 112
300,IRIDIUM 168,IRIDIUM 112
